NODE TIMES:	nid	time
	1	169.108
	2	169.108
	3	169.108
	4	169.108
	5	169.108
	6	169.108
	7	169.108
	8	169.108
	9	169.108
	10	169.108
	11	0
	12	0
	13	68.8635
	14	29.7029
	15	28.0043
	16	26.916
	17	4.11866
	18	3.80319
	19	3.45689
	20	1.90429
	21	1.03889

ANCESTRY    (1)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	8 (16 -> 13) 	2 (13 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	11 (18 -> 15) 	5 (15 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	12 (18 -> 17) 	10 (17 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	12 (18 -> 17) 	9 (17 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	18 (21 -> 19) 	13 (19 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	8 (16 -> 13) 	1 (13 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 14) 	3 (14 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	11 (18 -> 15) 	6 (15 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 14) 	4 (14 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	7 (16 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	13	12	19	20	0
	eid	type	time
	10	crg	0.0436021	11.3125
	10	crl	0.0592236	13.8899
	10	dup	0.0626433	14.4541
	10	crg	0.0721005	16.0145
	10	dup	0.0770246	16.8269
	10	dup	0.132886	26.0435
	10	del	0.143612	27.813
	10	crg	0.162673	30.958
	10	dup	0.167253	31.7135
	10	dup	0.185994	34.8057
	10	dup	0.214748	39.5497
	10	crl	0.265052	47.8494
	10	crg	0.283689	50.9242
	10	del	0.292045	52.303
	10	crg	0.330701	58.6807
	10	crg	0.335529	59.4773
	10	crl	0.356192	62.8865
	10	dup	0.357164	63.0468
	10	dup	0.358651	63.2922
	10	crg	0.362259	63.8875
	10	crg	0.370545	65.2546
	10	dup	0.370742	65.2871
	10	crg	0.372596	65.5929
	10	crl	0.397114	69.6383
	10	crl	0.424744	74.1968
	10	dup	0.444537	77.4624
	10	crl	0.444737	77.4955
	10	crl	0.451216	78.5644
	10	crg	0.483038	83.8147
	10	dup	0.499427	86.5188
	10	crl	0.502922	87.0955
	10	crl	0.517908	89.5678
	10	crl	0.526148	90.9275
	10	crl	0.528311	91.2843
	10	crg	0.548022	94.5364
	10	dup	0.550229	94.9006
	10	del	0.553786	95.4874
	10	crl	0.578775	99.6104
	10	crl	0.587931	101.121
	10	crg	0.604695	103.887
	10	del	0.634838	108.86
	10	del	0.655529	112.274
	10	crg	0.716551	122.342
	10	del	0.726735	124.022
	10	crg	0.736904	125.7
	10	dup	0.737743	125.838
	10	del	0.739119	126.065
	10	crl	0.744531	126.958
	10	del	0.758785	129.31
	10	del	0.808773	137.558
	10	crg	0.816801	138.882
	10	del	0.818887	139.226
	10	crl	0.827368	140.626
	10	crl	0.854719	145.138
	10	crg	0.855386	145.248
	10	crg	0.864169	146.697
	10	del	0.897159	152.14
