1	15	3	0.147385	5.59064
1	15	3	0.189706	6.64917
1	15	1	0.300621	9.42333
1	15	2	0.509369	14.6445
1	15	1	0.552398	15.7207
1	15	2	0.742295	20.4704
1	15	3	0.745783	20.5576
1	15	0	0.890897	24.1872
1	15	1	0.951824	25.7111
1	8	0	0.0362176	28.4353
1	8	3	0.150288	33.2202
1	8	3	0.170606	34.0725
1	8	1	0.212567	35.8327
1	8	2	0.288158	39.0035
1	8	0	0.325542	40.5717
1	8	3	0.335583	40.9929
1	8	3	0.409021	44.0734
1	8	0	0.653859	54.3437
1	8	2	0.720587	57.1428
1	8	3	0.800878	60.5108
1	8	0	0.931384	65.9852
1	2	2	0.0188707	70.7551
1	2	2	0.0197731	70.8456
1	2	0	0.0323695	72.1083
1	2	3	0.0462297	73.4977
1	2	1	0.0772217	76.6045
1	2	3	0.0874648	77.6313
1	2	2	0.136931	82.5901
1	2	2	0.167249	85.6292
1	2	0	0.177908	86.6977
1	2	2	0.187508	87.6601
1	2	3	0.225757	91.4944
1	2	1	0.270238	95.9534
1	2	3	0.270861	96.0157
1	2	2	0.324641	101.407
1	2	3	0.3303	101.974
1	2	0	0.362425	105.195
1	2	2	0.366676	105.621
1	2	3	0.37296	106.251
1	2	1	0.38404	107.361
1	2	2	0.421117	111.078
1	2	2	0.465397	115.517
1	2	2	0.47258	116.237
1	2	3	0.489589	117.942
1	2	3	0.511801	120.169
1	2	2	0.51702	120.692
1	2	3	0.520179	121.009
1	2	0	0.553276	124.326
1	2	3	0.562426	125.244
1	2	2	0.57689	126.694
1	2	1	0.605285	129.54
1	2	2	0.610839	130.097
1	2	2	0.618785	130.893
1	2	1	0.721425	141.182
1	2	2	0.745598	143.606
1	2	0	0.780029	147.057
1	2	0	0.791868	148.244
1	2	1	0.87321	156.398
1	2	1	0.878218	156.9
1	2	0	0.884702	157.55
1	2	3	0.897436	158.826
1	2	1	0.940409	163.134
1	2	3	0.968486	165.949
1	2	0	0.98756	167.861
2	18	0	0.128508	1.34963
2	11	0	0.530843	16.6502
2	11	0	0.569248	17.5796
2	11	1	0.58816	18.0373
2	11	2	0.622425	18.8665
2	11	2	0.676201	20.168
2	11	2	0.681356	20.2927
2	11	2	0.695214	20.6281
2	11	3	0.779736	22.6736
2	11	1	0.845313	24.2607
2	11	1	0.86086	24.6369
2	11	2	0.878517	25.0642
2	5	0	0.0448787	34.3368
2	5	3	0.0791419	39.1715
2	5	3	0.0816345	39.5232
2	5	1	0.0878569	40.4012
2	5	2	0.109477	43.4518
2	5	2	0.109956	43.5195
2	5	2	0.132603	46.715
2	5	3	0.161287	50.7624
2	5	2	0.176423	52.8982
2	5	3	0.18954	54.749
2	5	3	0.194351	55.4279
2	5	2	0.195171	55.5437
2	5	2	0.220205	59.076
2	5	2	0.282751	67.9015
2	5	1	0.284231	68.1103
2	5	2	0.28614	68.3796
2	5	0	0.315415	72.5104
2	5	2	0.318282	72.9151
2	5	0	0.324898	73.8486
2	5	1	0.35468	78.0509
2	5	2	0.359982	78.7991
2	5	2	0.379925	81.6131
2	5	3	0.43307	89.112
2	5	2	0.441142	90.251
2	5	1	0.465858	93.7385
2	5	2	0.474753	94.9936
2	5	1	0.474796	94.9998
2	5	3	0.497002	98.1331
2	5	3	0.50162	98.7847
2	5	2	0.508258	99.7213
2	5	1	0.50914	99.8458
2	5	1	0.515677	100.768
2	5	1	0.557254	106.635
2	5	1	0.578536	109.638
2	5	1	0.580567	109.924
2	5	2	0.594686	111.917
2	5	1	0.600495	112.736
2	5	0	0.609138	113.956
2	5	2	0.609711	114.037
2	5	3	0.611523	114.292
2	5	2	0.649466	119.646
2	5	1	0.663214	121.586
2	5	1	0.692519	125.721
2	5	3	0.728447	130.791
2	5	2	0.730083	131.022
2	5	2	0.733591	131.517
2	5	1	0.764682	135.904
2	5	0	0.77891	137.911
2	5	3	0.779645	138.015
2	5	1	0.79563	140.271
2	5	0	0.811267	142.477
2	5	2	0.819312	143.612
2	5	3	0.832342	145.451
2	5	1	0.836822	146.083
2	5	1	0.847544	147.596
2	5	3	0.852019	148.227
2	5	0	0.854782	148.617
2	5	1	0.862094	149.649
2	5	0	0.909847	156.387
2	5	3	0.94919	161.938
2	5	3	0.954918	162.747
2	5	3	0.964988	164.168
2	5	3	0.970843	164.994
2	5	1	0.972997	165.298
3	18	0	0.128508	1.34963
3	10	3	0.0299706	9.06348
3	10	1	0.0379521	10.3803
3	10	3	0.0436021	11.3125
3	10	2	0.0592236	13.8899
3	10	0	0.0626433	14.4541
3	10	3	0.0721005	16.0145
3	10	0	0.0770246	16.8269
3	10	0	0.132886	26.0435
3	10	1	0.143612	27.813
3	10	3	0.162673	30.958
3	10	0	0.167253	31.7135
3	10	0	0.185994	34.8057
3	10	0	0.214748	39.5497
3	10	2	0.265052	47.8494
3	10	3	0.283689	50.9242
3	10	1	0.292045	52.303
3	10	3	0.330701	58.6807
3	10	3	0.335529	59.4773
3	10	2	0.356192	62.8865
3	10	0	0.357164	63.0468
3	10	0	0.358651	63.2922
3	10	3	0.362259	63.8875
3	10	3	0.370545	65.2546
3	10	0	0.370742	65.2871
3	10	3	0.372596	65.5929
3	10	2	0.397114	69.6383
3	10	2	0.424744	74.1968
3	10	0	0.444537	77.4624
3	10	2	0.444737	77.4955
3	10	2	0.451216	78.5644
3	10	3	0.483038	83.8147
3	10	0	0.499427	86.5188
3	10	2	0.502922	87.0955
3	10	2	0.517908	89.5678
3	10	2	0.526148	90.9275
3	10	2	0.528311	91.2843
