1	17	1	0.106286	0.126646
1	14	2	0.26217	11.3153
1	14	0	0.273995	11.7219
1	14	3	0.276908	11.8221
1	14	3	0.33598	13.8533
1	14	3	0.383884	15.5006
1	14	1	0.505541	19.6839
1	14	0	0.535117	20.701
1	14	2	0.554403	21.3641
1	14	1	0.602302	23.0112
1	14	3	0.607772	23.1993
1	14	2	0.811158	30.193
1	14	3	0.829081	30.8093
1	7	0	0.0372498	41.2587
1	7	0	0.0603715	44.0967
1	7	2	0.0609111	44.163
1	7	0	0.0646837	44.626
1	7	3	0.0867817	47.3384
1	7	0	0.104633	49.5295
1	7	0	0.154949	55.7054
1	7	2	0.191624	60.207
1	7	1	0.22681	64.5258
1	7	1	0.285526	71.7327
1	7	0	0.285684	71.7522
1	7	2	0.299431	73.4396
1	7	1	0.303521	73.9416
1	7	2	0.315809	75.4499
1	7	2	0.328644	77.0253
1	7	3	0.408844	86.8692
1	7	2	0.444738	91.275
1	7	3	0.449972	91.9173
1	7	3	0.470648	94.4552
1	7	1	0.475533	95.0548
1	7	2	0.527183	101.394
1	7	0	0.544023	103.461
1	7	3	0.554394	104.734
1	7	0	0.561989	105.667
1	7	3	0.635596	114.701
1	7	1	0.642033	115.491
1	7	1	0.648191	116.247
1	7	2	0.68346	120.576
1	7	3	0.711775	124.052
1	7	0	0.718568	124.886
1	7	1	0.746226	128.28
1	7	2	0.798071	134.644
1	7	3	0.802387	135.174
1	7	1	0.821518	137.522
1	7	2	0.840678	139.874
1	7	1	0.855299	141.668
1	7	1	0.891321	146.09
1	7	0	0.894205	146.444
1	7	3	0.904007	147.647
1	7	1	0.907064	148.022
1	7	1	0.943151	152.451
1	7	3	0.947613	152.999
1	7	1	0.999582	159.378
2	18	2	0.880571	3.21361
2	11	2	0.0247642	4.10573
2	11	0	0.418084	11.5008
2	11	2	0.480993	12.6836
2	11	0	0.578315	14.5134
2	11	0	0.66783	16.1965
2	11	0	0.819962	19.0568
2	9	0	0.0783559	23.7566
2	9	3	0.330304	27.9838
2	9	2	0.744933	34.9406
2	9	2	0.749644	35.0197
2	9	3	0.893467	37.4328
2	9	0	0.901621	37.5696
2	5	3	0.0241569	42.1241
2	5	3	0.0304639	42.8823
2	5	0	0.0397904	44.0034
2	5	0	0.064004	46.9141
2	5	1	0.0806086	48.9101
2	5	0	0.0854912	49.4971
2	5	3	0.0927824	50.3735
2	5	3	0.117257	53.3156
2	5	3	0.13124	54.9965
2	5	3	0.133591	55.2791
2	5	3	0.181114	60.9918
2	5	3	0.183385	61.2647
2	5	0	0.205012	63.8645
2	5	3	0.212181	64.7263
2	5	3	0.230346	66.9099
2	5	0	0.245383	68.7175
2	5	0	0.255651	69.9518
2	5	1	0.277558	72.5853
2	5	2	0.343346	80.4935
2	5	1	0.399909	87.293
2	5	0	0.487697	97.8459
2	5	3	0.507206	100.191
2	5	1	0.507884	100.272
2	5	0	0.509255	100.437
2	5	1	0.518758	101.58
2	5	2	0.524502	102.27
2	5	1	0.525727	102.417
2	5	0	0.577283	108.615
2	5	3	0.577284	108.615
2	5	1	0.582319	109.22
2	5	3	0.609454	112.482
2	5	1	0.636377	115.719
2	5	3	0.690117	122.179
2	5	3	0.716081	125.3
2	5	1	0.736873	127.799
2	5	2	0.753269	129.77
2	5	0	0.754048	129.864
2	5	2	0.75658	130.168
2	5	2	0.771411	131.951
2	5	3	0.779923	132.974
2	5	0	0.789666	134.145
2	5	0	0.814867	137.175
2	5	0	0.829882	138.98
2	5	0	0.834467	139.531
2	5	3	0.86264	142.917
2	5	3	0.879938	144.997
2	5	2	0.930388	151.061
2	5	2	0.936825	151.835
2	5	3	0.972109	156.077
3	17	1	0.106286	0.126646
3	13	2	0.0115077	3.62639
3	13	0	0.0258791	5.28257
3	13	1	0.04133	7.06315
3	13	2	0.044267	7.40161
3	13	1	0.0466646	7.67791
3	13	0	0.118716	15.9812
3	13	3	0.118838	15.9953
3	13	2	0.193222	24.5673
3	13	1	0.214342	27.0012
3	13	0	0.239584	29.9101
3	13	2	0.27186	33.6296
3	13	2	0.285687	35.2231
3	13	3	0.304551	37.397
3	13	3	0.318057	38.9535
3	13	1	0.326079	39.878
3	13	2	0.332445	40.6115
3	13	0	0.338386	41.2961
3	13	3	0.388987	47.1275
3	13	3	0.424523	51.2227
3	13	3	0.426013	51.3944
3	13	0	0.432814	52.1781
3	13	1	0.442752	53.3234
3	13	1	0.451221	54.2994
3	13	2	0.492109	59.0114
3	13	1	0.553105	66.0406
3	13	2	0.559129	66.7349
3	13	1	0.564174	67.3162
3	13	2	0.571536	68.1646
3	13	2	0.580361	69.1816
3	13	3	0.653885	77.6546
3	13	0	0.686177	81.376
3	13	3	0.716504	84.8709
3	13	2	0.718758	85.1307
3	13	1	0.719539	85.2206
3	13	3	0.722469	85.5583
3	13	0	0.737028	87.2361
3	13	3	0.744638	88.1131
3	13	1	0.769521	90.9806
3	13	3	0.773214	91.4062
3	13	2	0.816254	96.3662
3	13	3	0.832312	98.2168
3	13	2	0.837448	98.8086
3	13	2	0.85251	100.544
3	13	1	0.879092	103.608
3	13	1	0.891916	105.086
3	13	0	0.892655	105.171
3	13	3	0.894303	105.361
3	13	0	0.895854	105.539
3	13	2	0.897955	105.782
3	13	0	0.946547	111.381
3	13	2	0.946912	111.423
3	13	1	0.969384	114.013
3	13	3	0.990776	116.478
3	2	0	0.010916	117.999
3	2	0	0.116401	122.417
3	2	1	0.292599	129.798
3	2	1	0.300057	130.11
3	2	2	0.307542	130.424
3	2	0	0.361421	132.68
3	2	0	0.397183	134.178
3	2	3	0.421287	135.188
3	2	2	0.499313	138.457
3	2	2	0.55881	140.949
3	2	2	0.589454	142.232
3	2	3	0.597512	142.57
3	2	0	0.700237	146.873
3	2	1	0.70431	147.043
3	2	2	0.70965	147.267
3	2	3	0.795258	150.853
3	2	2	0.8068	151.337
3	2	1	0.823935	152.054
3	2	2	0.862403	153.666
3	2	0	0.910975	155.7
3	2	3	0.977391	158.482
4	18	2	0.880571	3.21361
4	11	2	0.0247642	4.10573
4	11	0	0.418084	11.5008
4	11	2	0.480993	12.6836
4	11	0	0.578315	14.5134
4	11	0	0.66783	16.1965
4	11	0	0.819962	19.0568
4	9	0	0.0783559	23.7566
4	9	3	0.330304	27.9838
4	9	2	0.744933	34.9406
4	9	2	0.749644	35.0197
4	9	3	0.893467	37.4328
4	9	0	0.901621	37.5696
4	6	1	0.00842672	40.2332
4	6	1	0.036032	43.5516
4	6	3	0.0494287	45.162
4	6	3	0.0703763	47.6801
4	6	1	0.131347	55.0093
4	6	3	0.165681	59.1366
4	6	2	0.176182	60.3989
4	6	0	0.182226	61.1255
4	6	0	0.242784	68.4051
4	6	2	0.244857	68.6542
4	6	3	0.251573	69.4616
4	6	3	0.253958	69.7483
4	6	3	0.2592	70.3784
4	6	0	0.276684	72.4802
4	6	1	0.27678	72.4917
4	6	0	0.282133	73.1352
4	6	3	0.295803	74.7784
4	6	1	0.309836	76.4654
4	6	2	0.319562	77.6345
4	6	2	0.327211	78.5539
4	6	0	0.342074	80.3406
4	6	3	0.344924	80.6832
4	6	0	0.368357	83.5001
4	6	0	0.407581	88.2152
4	6	2	0.433075	91.2798
4	6	1	0.500618	99.3991
4	6	3	0.531737	103.14
4	6	0	0.542885	104.48
4	6	3	0.55939	106.464
4	6	3	0.608442	112.36
4	6	1	0.613931	113.02
4	6	1	0.616692	113.352
4	6	0	0.647754	117.086
4	6	1	0.761179	130.721
4	6	1	0.797555	135.094
4	6	1	0.804499	135.928
4	6	0	0.809018	136.471
4	6	0	0.831432	139.166
4	6	2	0.862957	142.956
4	6	0	0.89128	146.36
4	6	2	0.921847	150.035
4	6	2	0.931276	151.168
4	6	0	0.932371	151.3
4	6	1	0.951347	153.581
4	6	0	0.977188	156.687
4	6	2	0.984826	157.605
4	6	3	0.991694	158.431
