1	19	0	0.525383	0.209414
1	13	3	0.00885648	2.06132
1	13	2	0.0481395	3.75341
1	13	2	0.0993882	5.96091
1	13	1	0.163933	8.74114
1	13	1	0.206889	10.5914
1	13	2	0.259792	12.8702
1	13	0	0.319989	15.4631
1	13	0	0.346358	16.599
1	13	3	0.461215	21.5463
1	13	3	0.464504	21.688
1	13	0	0.492534	22.8954
1	13	0	0.749962	33.9839
1	13	0	0.796412	35.9847
1	13	0	0.816835	36.8644
1	13	1	0.848645	38.2346
1	13	0	0.989922	44.32
1	13	3	0.996439	44.6007
1	6	2	0.010131	45.7852
1	6	0	0.022131	47.0065
1	6	0	0.0312041	47.93
1	6	1	0.060014	50.8621
1	6	0	0.0698478	51.863
1	6	0	0.0700456	51.8831
1	6	1	0.0712841	52.0091
1	6	3	0.102456	55.1817
1	6	3	0.111692	56.1217
1	6	0	0.189446	64.0352
1	6	3	0.213423	66.4755
1	6	1	0.23996	69.1763
1	6	3	0.250751	70.2746
1	6	1	0.263415	71.5634
1	6	0	0.275604	72.804
1	6	1	0.277504	72.9974
1	6	2	0.280073	73.2589
1	6	0	0.280729	73.3256
1	6	1	0.289645	74.2331
1	6	0	0.324998	77.8311
1	6	3	0.358465	81.2373
1	6	2	0.362426	81.6404
1	6	3	0.405647	86.0393
1	6	3	0.52914	98.6079
1	6	3	0.605132	106.342
1	6	1	0.641013	109.994
1	6	0	0.660655	111.993
1	6	1	0.736286	119.69
1	6	3	0.74733	120.814
1	6	1	0.750504	121.137
1	6	3	0.759628	122.066
1	6	1	0.760884	122.194
1	6	3	0.773419	123.47
1	6	3	0.783917	124.538
1	6	3	0.804831	126.667
1	6	3	0.828085	129.033
1	6	1	0.835429	129.781
1	6	2	0.839033	130.148
1	6	1	0.839967	130.243
1	6	1	0.856868	131.963
1	6	0	0.876576	133.969
1	6	0	0.89237	135.576
1	6	2	0.909036	137.272
1	6	3	0.909115	137.28
1	6	2	0.92191	138.582
1	6	1	0.925201	138.917
1	6	0	0.98271	144.77
1	6	1	0.987232	145.231
2	19	0	0.525383	0.209414
2	13	3	0.00885648	2.06132
2	13	2	0.0481395	3.75341
2	13	2	0.0993882	5.96091
2	13	1	0.163933	8.74114
2	13	1	0.206889	10.5914
2	13	2	0.259792	12.8702
2	13	0	0.319989	15.4631
2	13	0	0.346358	16.599
2	13	3	0.461215	21.5463
2	13	3	0.464504	21.688
2	13	0	0.492534	22.8954
2	13	0	0.749962	33.9839
2	13	0	0.796412	35.9847
2	13	0	0.816835	36.8644
2	13	1	0.848645	38.2346
2	13	0	0.989922	44.32
2	13	3	0.996439	44.6007
2	5	3	0.0199406	46.7836
2	5	3	0.037859	48.6073
2	5	2	0.0536995	50.2194
2	5	3	0.122761	57.2482
2	5	1	0.173555	62.4179
2	5	1	0.184472	63.529
2	5	0	0.209906	66.1176
2	5	1	0.234145	68.5845
2	5	0	0.253665	70.5711
2	5	0	0.267976	72.0276
2	5	1	0.271979	72.4351
2	5	3	0.30092	75.3806
2	5	1	0.322272	77.5537
2	5	2	0.352538	80.634
