NODE TIMES:	nid	time
	1	113.471
	2	113.471
	3	113.471
	4	113.471
	5	113.471
	6	113.471
	7	113.471
	8	113.471
	9	113.471
	10	113.471
	11	0
	12	0
	13	94.181
	14	77.5948
	15	42.0353
	16	26.8271
	17	16.9982
	18	14.7823
	19	8.23629
	20	7.73018
	21	1.30605

ANCESTRY    (1)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 18) 	12 (18 -> 16) 	8 (16 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 18) 	12 (18 -> 16) 	7 (16 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	17 (21 -> 17) 	10 (17 -> 13) 	1 (13 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	17 (21 -> 17) 	10 (17 -> 13) 	2 (13 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 18) 	11 (18 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 19) 	14 (19 -> 15) 	6 (15 -> 14) 	3 (14 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	17 (21 -> 17) 	9 (17 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 19) 	14 (19 -> 15) 	6 (15 -> 14) 	4 (14 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 19) 	14 (19 -> 15) 	5 (15 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 19) 	13 (19 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	9	8	9	10	0
	eid	type	time
	19	dup	0.974945	1.27333
	18	del	0.149738	2.26798
	18	crg	0.162315	2.34878
	18	crg	0.97138	7.54632
	12	del	0.0418393	15.2863
	12	dup	0.481359	20.5802
	12	crl	0.592639	21.9206
	12	dup	0.658126	22.7093
	12	dup	0.734313	23.627
	8	dup	0.0846805	34.1641
	8	crg	0.138	38.7839
	8	crl	0.148054	39.6551
	8	crg	0.198889	44.0595
	8	crl	0.205444	44.6275
	8	dup	0.242711	47.8564
	8	crg	0.316408	54.2418
	8	crg	0.31682	54.2775
	8	crl	0.325355	55.017
	8	del	0.359056	57.937
	8	crg	0.385907	60.2635
	8	crl	0.533804	73.0778
	8	crg	0.547238	74.2417
	8	del	0.562369	75.5527
	8	del	0.57096	76.2971
	8	dup	0.577735	76.8841
	8	del	0.621188	80.649
	8	crg	0.647661	82.9427
	8	del	0.681262	85.854
	8	crl	0.710541	88.3908
	8	crg	0.711077	88.4373
	8	del	0.714483	88.7324
	8	crl	0.858595	101.219
	8	crl	0.887823	103.751
	8	crl	0.888878	103.843
	8	dup	0.921244	106.647
	8	dup	0.934641	107.808

MUTATIONS   (2)  dup, deln, crl, crg, wgd:	11	12	11	12	0
	eid	type	time
	19	dup	0.974945	1.27333
	18	del	0.149738	2.26798
	18	crg	0.162315	2.34878
	18	crg	0.97138	7.54632
	12	del	0.0418393	15.2863
	12	dup	0.481359	20.5802
	12	crl	0.592639	21.9206
	12	dup	0.658126	22.7093
	12	dup	0.734313	23.627
	7	crl	0.0198274	28.545
	7	crg	0.0258331	29.0654
	7	del	0.0963474	35.175
	7	del	0.107507	36.1419
	7	crl	0.113908	36.6965
	7	crl	0.152622	40.0508
	7	crg	0.165145	41.1359
	7	del	0.165722	41.1859
	7	crg	0.174351	41.9335
	7	del	0.20514	44.6012
	7	crl	0.22489	46.3123
	7	dup	0.252451	48.7004
	7	crg	0.270195	50.2378
	7	crl	0.320507	54.5969
	7	del	0.341871	56.448
	7	del	0.396464	61.1781
	7	dup	0.401771	61.638
	7	crl	0.420014	63.2186
	7	del	0.42395	63.5596
	7	del	0.460053	66.6878
	7	crg	0.515765	71.5148
	7	dup	0.542381	73.8209
	7	crl	0.560626	75.4017
	7	del	0.587167	77.7013
	7	crg	0.62949	81.3683
	7	crl	0.637468	82.0596
	7	del	0.643341	82.5684
	7	crg	0.645666	82.7698
	7	crl	0.732121	90.2606
	7	dup	0.743965	91.2868
	7	dup	0.757404	92.4512
	7	crg	0.803696	96.4621
	7	dup	0.811308	97.1217
	7	crg	0.881401	103.195
	7	crg	0.88432	103.448
	7	crl	0.919703	106.513
	7	dup	0.937042	108.016

MUTATIONS   (3)  dup, deln, crl, crg, wgd:	9	3	10	8	1
	eid	type	time
	19	dup	0.974945	1.27333
	17	dup	0.162843	3.86141
	17	crl	0.33295	6.53077
	17	crg	0.467335	8.63957
	17	del	0.550393	9.94292
	17	dup	0.788871	13.6852
	17	crl	0.941405	16.0787
	10	dup	0.0124987	17.9629
	10	crl	0.0183677	18.4159
	10	crg	0.0225473	18.7385
	10	del	0.0790195	23.0972
	10	crl	0.203564	32.7099
	10	crg	0.206005	32.8982
	10	crg	0.296553	39.887
	10	del	0.306699	40.6701
	10	dup	0.336736	42.9885
	10	dup	0.414771	49.0114
	10	crl	0.459712	52.4801
	10	crg	0.481543	54.1651
	10	crg	0.580054	61.7684
	10	wgd	0.658478	67.8214
	10	crl	0.848462	82.4849
	10	dup	0.865779	83.8215
	10	crl	0.890004	85.6912
	10	crg	0.970134	91.8758
	10	crl	0.986462	93.1361
	1	crl	0.00921492	94.3588
	1	dup	0.448521	102.833
	1	dup	0.567044	105.119
	1	crl	0.699349	107.671
	1	crg	0.77845	109.197

MUTATIONS   (4)  dup, deln, crl, crg, wgd:	13	4	9	9	1
	eid	type	time
	19	dup	0.974945	1.27333
	17	dup	0.162843	3.86141
	17	crl	0.33295	6.53077
	17	crg	0.467335	8.63957
	17	del	0.550393	9.94292
	17	dup	0.788871	13.6852
	17	crl	0.941405	16.0787
	10	dup	0.0124987	17.9629
	10	crl	0.0183677	18.4159
	10	crg	0.0225473	18.7385
	10	del	0.0790195	23.0972
	10	crl	0.203564	32.7099
	10	crg	0.206005	32.8982
	10	crg	0.296553	39.887
	10	del	0.306699	40.6701
	10	dup	0.336736	42.9885
	10	dup	0.414771	49.0114
	10	crl	0.459712	52.4801
	10	crg	0.481543	54.1651
	10	crg	0.580054	61.7684
	10	wgd	0.658478	67.8214
	10	crl	0.848462	82.4849
	10	dup	0.865779	83.8215
	10	crl	0.890004	85.6912
	10	crg	0.970134	91.8758
	10	crl	0.986462	93.1361
	2	del	0.0230352	94.6253
	2	crg	0.0385875	94.9253
	2	dup	0.0389684	94.9327
	2	crl	0.0529837	95.203
	2	crg	0.114254	96.3849
	2	dup	0.348345	100.9
	2	dup	0.704011	107.761
	2	dup	0.753198	108.71
	2	dup	0.845833	110.497
	2	dup	0.867851	110.921

MUTATIONS   (5)  dup, deln, crl, crg, wgd:	8	12	8	12	0
	eid	type	time
	19	dup	0.974945	1.27333
	18	del	0.149738	2.26798
	18	crg	0.162315	2.34878
	18	crg	0.97138	7.54632
	11	crl	0.0283043	17.5756
	11	del	0.0394607	18.6767
	11	crl	0.0419862	18.9259
	11	crl	0.0616897	20.8704
	11	del	0.141569	28.7535
	11	crg	0.143307	28.9251
	11	dup	0.182813	32.8238
	11	crl	0.215708	36.0702
	11	dup	0.226059	37.0917
	11	crl	0.256903	40.1357
	11	del	0.345664	48.8953
	11	crg	0.354716	49.7886
	11	crg	0.355551	49.871
	11	crl	0.36708	51.0088
	11	crg	0.383996	52.6783
	11	crg	0.38817	53.0902
	11	dup	0.397629	54.0236
	11	crg	0.404538	54.7054
	11	crg	0.434436	57.656
	11	crg	0.47506	61.6652
