1	19	0	0.974945	1.27333
1	18	1	0.149738	2.26798
1	18	3	0.162315	2.34878
1	18	3	0.97138	7.54632
1	12	1	0.0418393	15.2863
1	12	0	0.481359	20.5802
1	12	2	0.592639	21.9206
1	12	0	0.658126	22.7093
1	12	0	0.734313	23.627
1	8	0	0.0846805	34.1641
1	8	3	0.138	38.7839
1	8	2	0.148054	39.6551
1	8	3	0.198889	44.0595
1	8	2	0.205444	44.6275
1	8	0	0.242711	47.8564
1	8	3	0.316408	54.2418
1	8	3	0.31682	54.2775
1	8	2	0.325355	55.017
1	8	1	0.359056	57.937
1	8	3	0.385907	60.2635
1	8	2	0.533804	73.0778
1	8	3	0.547238	74.2417
1	8	1	0.562369	75.5527
1	8	1	0.57096	76.2971
1	8	0	0.577735	76.8841
1	8	1	0.621188	80.649
1	8	3	0.647661	82.9427
1	8	1	0.681262	85.854
1	8	2	0.710541	88.3908
1	8	3	0.711077	88.4373
1	8	1	0.714483	88.7324
1	8	2	0.858595	101.219
1	8	2	0.887823	103.751
1	8	2	0.888878	103.843
1	8	0	0.921244	106.647
1	8	0	0.934641	107.808
2	19	0	0.974945	1.27333
2	18	1	0.149738	2.26798
2	18	3	0.162315	2.34878
2	18	3	0.97138	7.54632
2	12	1	0.0418393	15.2863
2	12	0	0.481359	20.5802
2	12	2	0.592639	21.9206
2	12	0	0.658126	22.7093
2	12	0	0.734313	23.627
2	7	2	0.0198274	28.545
2	7	3	0.0258331	29.0654
2	7	1	0.0963474	35.175
2	7	1	0.107507	36.1419
2	7	2	0.113908	36.6965
2	7	2	0.152622	40.0508
2	7	3	0.165145	41.1359
2	7	1	0.165722	41.1859
2	7	3	0.174351	41.9335
2	7	1	0.20514	44.6012
2	7	2	0.22489	46.3123
2	7	0	0.252451	48.7004
2	7	3	0.270195	50.2378
2	7	2	0.320507	54.5969
2	7	1	0.341871	56.448
2	7	1	0.396464	61.1781
2	7	0	0.401771	61.638
2	7	2	0.420014	63.2186
2	7	1	0.42395	63.5596
2	7	1	0.460053	66.6878
2	7	3	0.515765	71.5148
2	7	0	0.542381	73.8209
2	7	2	0.560626	75.4017
2	7	1	0.587167	77.7013
2	7	3	0.62949	81.3683
2	7	2	0.637468	82.0596
2	7	1	0.643341	82.5684
2	7	3	0.645666	82.7698
2	7	2	0.732121	90.2606
2	7	0	0.743965	91.2868
2	7	0	0.757404	92.4512
2	7	3	0.803696	96.4621
2	7	0	0.811308	97.1217
2	7	3	0.881401	103.195
2	7	3	0.88432	103.448
2	7	2	0.919703	106.513
2	7	0	0.937042	108.016
3	19	0	0.974945	1.27333
3	17	0	0.162843	3.86141
3	17	2	0.33295	6.53077
3	17	3	0.467335	8.63957
3	17	1	0.550393	9.94292
3	17	0	0.788871	13.6852
3	17	2	0.941405	16.0787
3	10	0	0.0124987	17.9629
3	10	2	0.0183677	18.4159
3	10	3	0.0225473	18.7385
3	10	1	0.0790195	23.0972
3	10	2	0.203564	32.7099
3	10	3	0.206005	32.8982
3	10	3	0.296553	39.887
3	10	1	0.306699	40.6701
3	10	0	0.336736	42.9885
3	10	0	0.414771	49.0114
3	10	2	0.459712	52.4801
3	10	3	0.481543	54.1651
3	10	3	0.580054	61.7684
3	10	4	0.658478	67.8214
3	10	2	0.848462	82.4849
