NODE TIMES:	nid	time
	1	331.927
	2	331.927
	3	331.927
	4	331.927
	5	331.927
	6	331.927
	7	331.927
	8	331.927
	9	331.927
	10	331.927
	11	0
	12	0
	13	74.7876
	14	51.3391
	15	37.5692
	16	21.9351
	17	14.7868
	18	11.7954
	19	4.22659
	20	1.93279
	21	1.5733

ANCESTRY    (1)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	10 (17 -> 16) 	8 (16 -> 14) 	3 (14 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	10 (17 -> 16) 	8 (16 -> 14) 	4 (14 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	12 (18 -> 15) 	5 (15 -> 13) 	1 (13 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	12 (18 -> 15) 	5 (15 -> 13) 	2 (13 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	17 (21 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	12 (18 -> 15) 	6 (15 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	18 (21 -> 20) 	15 (20 -> 18) 	11 (18 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	10 (17 -> 16) 	7 (16 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	18 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 17) 	9 (17 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	21	26	30	36	0
	eid	type	time
	4	crl	0.217396	112.338
	4	crl	0.220016	113.073
	4	dup	0.220219	113.13
	4	crl	0.249893	121.456
	4	crl	0.25714	123.489
	4	crg	0.257665	123.637
	4	crl	0.266419	126.093
	4	crl	0.2812	130.24
	4	crl	0.299965	135.506
	4	del	0.306482	137.334
	4	del	0.308816	137.989
	4	crg	0.313577	139.325
	4	dup	0.317439	140.409
	4	crg	0.321788	141.629
	4	crl	0.338982	146.453
	4	crl	0.348751	149.194
	4	del	0.350534	149.695
	4	crl	0.363336	153.287
	4	del	0.381056	158.259
	4	dup	0.382033	158.533
	4	del	0.382209	158.582
	4	wgd	0.387886	160.175
	4	crg	0.40155	164.009
	4	del	0.407539	165.689
	4	del	0.421383	169.574
	4	del	0.423982	170.303
	4	del	0.426355	170.969
	4	crl	0.427298	171.234
	4	del	0.44471	176.119
	4	crl	0.461387	180.798
	4	dup	0.467177	182.423
	4	del	0.471023	183.502
	4	del	0.480851	186.26
	4	crl	0.483703	187.06
	4	del	0.490665	189.014
	4	crl	0.491636	189.286
	4	del	0.516603	196.291
	4	dup	0.52029	197.326
	4	dup	0.524185	198.419
	4	crl	0.538131	202.332
	4	crg	0.539671	202.764
	4	crg	0.540623	203.031
	4	crl	0.544949	204.245
	4	crl	0.553268	206.579
	4	del	0.561186	208.801
	4	del	0.572078	211.857
	4	crl	0.573298	212.199
	4	crl	0.58104	214.372
	4	crl	0.583584	215.086
	4	del	0.584264	215.276
	4	dup	0.623121	226.179
	4	dup	0.625778	226.925
	4	crg	0.635662	229.698
	4	dup	0.636429	229.913
	4	dup	0.643729	231.962
	4	crl	0.653172	234.611
	4	crl	0.660354	236.626
	4	crg	0.672512	240.038
	4	del	0.687162	244.148
	4	dup	0.705881	249.401
	4	crg	0.712879	251.364
	4	dup	0.719446	253.207
	4	crg	0.723545	254.357
	4	crg	0.735658	257.756
	4	crl	0.756195	263.518
	4	dup	0.756559	263.62
	4	del	0.76194	265.13
	4	crg	0.7644	265.82
	4	dup	0.77254	268.104
	4	del	0.790795	273.226
	4	dup	0.800402	275.922
	4	crl	0.814067	279.756
	4	crg	0.836069	285.93
	4	dup	0.840083	287.056
	4	crg	0.841079	287.336
	4	del	0.849258	289.63
	4	crl	0.86127	293.001
	4	del	0.888842	300.737
	4	crl	0.891293	301.425
	4	dup	0.89703	303.035
	4	dup	0.900338	303.963
	4	crl	0.9088	306.337
	4	del	0.917482	308.773
	4	del	0.918764	309.133
	4	del	0.926672	311.352
	4	crl	0.932848	313.085
	4	crl	0.946774	316.992
	4	crg	0.954248	319.089
	4	del	0.964391	321.935
	4	crg	0.991772	329.618
	4	del	0.996602	330.973

MUTATIONS   (3)  dup, deln, crl, crg, wgd:	26	34	28	31	0
	eid	type	time
	15	crl	0.115481	3.07174
	15	del	0.440181	6.27413
	15	crl	0.53637	7.2228
	15	del	0.593366	7.78493
	15	crl	0.594993	7.80097
	15	del	0.787715	9.70172
	12	dup	0.0401421	12.83
	12	crg	0.226911	17.6438
	12	dup	0.345009	20.6876
	12	del	0.455335	23.5311
	12	dup	0.672183	29.1201
	12	crg	0.884745	34.5986
	5	dup	0.0662386	40.0345
	5	dup	0.140884	42.8127
	5	dup	0.170219	43.9045
	5	del	0.17343	44.024
	5	crl	0.174768	44.0738
	5	del	0.263896	47.391
	5	dup	0.28113	48.0324
	5	crl	0.336829	50.1054
	5	crg	0.393443	52.2125
	5	dup	0.611584	60.3314
	5	dup	0.620969	60.6806
	5	crl	0.640392	61.4036
	5	crg	0.844139	68.9867
	5	crg	0.950581	72.9483
	5	del	0.979883	74.0388
	1	dup	0.00601259	76.3336
	1	crg	0.0129528	78.1182
	1	del	0.0187062	79.5977
	1	crg	0.0438564	86.0648
	1	crl	0.0770528	94.6008
	1	crg	0.0868866	97.1295
	1	crg	0.088797	97.6208
	1	crl	0.0893543	97.764
	1	crg	0.0974036	99.8338
	1	crg	0.1012	100.81
	1	dup	0.110927	103.311
	1	crg	0.13923	110.589
	1	del	0.15615	114.94
	1	crl	0.157893	115.388
	1	crl	0.158868	115.639
	1	crl	0.160258	115.996
	1	crg	0.190153	123.683
	1	crg	0.205452	127.617
	1	crg	0.23111	134.215
	1	crl	0.240624	136.662
	1	dup	0.249917	139.051
	1	crg	0.255669	140.53
	1	dup	0.274482	145.368
	1	crl	0.283724	147.744
	1	crl	0.290618	149.517
	1	crg	0.301633	152.349
	1	crg	0.302808	152.651
	1	del	0.302923	152.681
	1	dup	0.310132	154.535
	1	dup	0.316209	156.097
	1	dup	0.319384	156.914
	1	crl	0.341035	162.481
	1	del	0.368894	169.645
	1	crl	0.374785	171.159
	1	del	0.376214	171.527
	1	del	0.376984	171.725
	1	del	0.383851	173.491
	1	del	0.392403	175.69
	1	crg	0.406148	179.224
	1	dup	0.42579	184.275
	1	crg	0.428438	184.956
	1	crg	0.435106	186.67
	1	crg	0.438798	187.62
	1	crl	0.511803	206.392
	1	del	0.523182	209.318
	1	del	0.524177	209.574
	1	dup	0.534834	212.314
	1	del	0.538988	213.383
	1	crg	0.544709	214.853
	1	crg	0.546257	215.252
	1	dup	0.574291	222.46
	1	del	0.590146	226.537
	1	dup	0.5903	226.577
	1	del	0.593587	227.422
	1	del	0.633763	237.753
	1	dup	0.646081	240.92
	1	dup	0.64904	241.681
	1	del	0.655604	243.369
	1	del	0.706865	256.55
	1	crl	0.710318	257.438
	1	crl	0.717932	259.396
	1	crg	0.730314	262.58
	1	crg	0.733584	263.421
	1	del	0.793403	278.802
	1	crl	0.800992	280.754
	1	del	0.816941	284.855
	1	crg	0.81792	285.107
	1	crl	0.819616	285.543
	1	dup	0.822172	286.2
	1	del	0.828931	287.938
	1	del	0.830502	288.342
	1	crg	0.834754	289.436
	1	del	0.841527	291.177
	1	crl	0.843648	291.723
	1	del	0.847619	292.744
	1	crg	0.849324	293.182
	1	dup	0.854571	294.531
