NODE TIMES:	nid	time
	1	242.661
	2	242.661
	3	242.661
	4	242.661
	5	242.661
	6	242.661
	7	242.661
	8	242.661
	9	242.661
	10	242.661
	11	0
	12	0
	13	174.393
	14	93.2723
	15	39.0941
	16	38.978
	17	15.8248
	18	10.6754
	19	3.44445
	20	2.78657
	21	2.30872

ANCESTRY    (1)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 14) 	3 (14 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 14) 	4 (14 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 18) 	12 (18 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 18) 	11 (18 -> 17) 	10 (17 -> 13) 	2 (13 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 18) 	11 (18 -> 17) 	9 (17 -> 16) 	7 (16 -> 15) 	5 (15 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	18 (21 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	13 (19 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 18) 	11 (18 -> 17) 	10 (17 -> 13) 	1 (13 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 18) 	11 (18 -> 17) 	9 (17 -> 16) 	8 (16 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 19) 	14 (19 -> 18) 	11 (18 -> 17) 	9 (17 -> 16) 	7 (16 -> 15) 	6 (15 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	28	30	20	22	0
	eid	type	time
	19	crg	0.0876933	0.20246
	19	del	0.171484	0.395909
	15	del	0.00971425	3.66557
	15	crg	0.0478448	7.11584
	15	dup	0.10943	12.6884
	15	dup	0.204113	21.2559
	15	del	0.241954	24.6799
	15	crl	0.249743	25.3848
	15	dup	0.278742	28.0088
	15	del	0.290731	29.0936
	15	del	0.312121	31.0291
	15	crl	0.339779	33.5317
	15	dup	0.390145	38.0892
	15	crl	0.408224	39.725
	15	dup	0.470424	45.3532
	15	del	0.525495	50.3363
	15	crl	0.533995	51.1055
	15	dup	0.54334	51.9511
	15	crg	0.555102	53.0154
	15	dup	0.560507	53.5045
	15	dup	0.563355	53.7621
	15	del	0.581672	55.4196
	15	crl	0.635821	60.3193
	15	del	0.637692	60.4886
	15	dup	0.657948	62.3215
	15	crg	0.682632	64.555
	15	del	0.68376	64.6571
	15	dup	0.694422	65.6219
	15	crg	0.729275	68.7756
	15	crg	0.736145	69.3972
	15	crl	0.764523	71.965
	15	del	0.783207	73.6556
	15	del	0.82368	77.3179
	15	del	0.862546	80.8347
	15	del	0.909348	85.0696
	15	crg	0.958672	89.5327
	3	crg	0.00465108	93.9671
	3	crl	0.00484349	93.9959
	3	del	0.0197708	96.2259
	3	dup	0.0219968	96.5584
	3	del	0.0232417	96.7444
	3	del	0.0267967	97.2754
	3	crg	0.0314443	97.9697
	3	crg	0.0359698	98.6458
	3	dup	0.0415726	99.4828
	3	del	0.0485728	100.529
	3	crg	0.0631321	102.704
	3	del	0.107165	109.282
	3	dup	0.111349	109.907
	3	del	0.122454	111.565
	3	del	0.125859	112.074
	3	crg	0.12795	112.387
	3	crg	0.141584	114.423
	3	crg	0.166685	118.173
	3	del	0.19059	121.744
	3	crl	0.215986	125.538
	3	crg	0.247502	130.246
	3	crl	0.263535	132.641
	3	crl	0.288483	136.368
	3	crl	0.292781	137.01
	3	crl	0.320531	141.156
	3	crl	0.335047	143.325
	3	crg	0.335118	143.335
	3	crg	0.33689	143.6
	3	dup	0.339677	144.016
	3	dup	0.34373	144.622
	3	dup	0.357667	146.704
